	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
EXOC6	0.88662404	0.94938433	0.9871748	0.6892068	0.8075468	0.4460401	0.53777885	0.98530245	0.34859192	0.38274303	0.05274021	0.90389264	0.061119318	0.66358966	0.6366347	0.2832394
SEMA4C	0.7623861	0.8136028	0.8148341	0.86273813	0.5706964	0.33225065	0.6153171	0.88406926	0.5122837	0.49094683	0.08755656	0.6110046	0.43322864	0.3922359	0.806561	0.22285059
MTRES1	0.95495754	0.96884155	0.3871675	0.94902766	0.5256102	0.15965952	0.11454204	0.45525402	0.18565321	0.80331355	0.01015952	0.8912624	0.37815484	0.10307573	0.9599793	0.0017345729
SPPL2B	0.81173223	0.95028836	0.98772484	0.8677849	0.8885298	0.4536674	0.55654854	0.9574982	0.45380464	0.4859852	0.20161438	0.839244	0.11750465	0.889703	0.7557956	0.39361486
UPK2	0.85154957	0.9566171	0.9961279	0.77599746	0.9272528	0.47653568	0.6290449	0.97689635	0.3387715	0.28543884	0.46906456	0.9188782	0.04633527	0.94259316	0.59393203	0.5578236
RNF170	0.7654606	0.93909657	0.98530096	0.8852094	0.86549413	0.45241192	0.5556542	0.9507096	0.43499207	0.558604	0.13019341	0.8204964	0.14860024	0.85803646	0.785554	0.40292785
ANKRD46	0.83648616	0.94969237	0.9881613	0.8261596	0.89342123	0.46638122	0.56323886	0.9581193	0.39348945	0.31287003	0.42339602	0.8737242	0.09264863	0.9203194	0.6602033	0.48106673
CCL25	0.47590747	0.9599341	0.0064525157	0.018483512	0.48099583	0.95707756	0.50719815	0.027397797	0.5244883	0.07847908	0.89025635	0.74434984	0.9772729	0.97299576	0.92733353	0.12613243
LRIF1	0.91628534	0.8549283	0.80640113	0.9201419	0.39198077	0.19877967	0.62584	0.97923833	0.48766747	0.5165576	0.013734025	0.645124	0.36155862	0.080165155	0.83804154	0.07123952
HMOX2	0.9258152	0.9686536	0.9933595	0.94382054	0.8818683	0.2930543	0.6317591	0.9919905	0.39522308	0.51631886	0.018899607	0.891825	0.049336728	0.6150314	0.8387197	0.15759055
GTF2H2C_2	0.7832995	0.59783757	0.719618	0.79100925	0.29042357	0.2454031	0.5826971	0.9338085	0.4586767	0.3380154	0.09346301	0.43498358	0.5720971	0.1572823	0.6331249	0.24881445
GTF2H2C	0.785294	0.61042225	0.71689016	0.79331595	0.2954311	0.24867837	0.5908322	0.9335582	0.4599166	0.35042548	0.09084294	0.4547399	0.5665413	0.15048997	0.6336626	0.24359223
PLP1	0.9061706	0.9783986	0.99839216	0.85560167	0.9571227	0.47510704	0.5733093	0.9893171	0.33852643	0.3513118	0.37126204	0.9532205	0.02489871	0.9646948	0.62015206	0.49460894
GLE1	0.9245275	0.89602053	0.90167403	0.95972526	0.48135522	0.19163945	0.6676453	0.988976	0.45675853	0.5790018	0.00445191	0.664456	0.23840848	0.063201115	0.8950134	0.059288576
CHRM3	0.9323967	0.95850945	0.9948303	0.9163329	0.9169136	0.34457573	0.58678544	0.99377716	0.37891868	0.48898637	0.03670068	0.9102003	0.036122657	0.70493627	0.78758633	0.22477572
CHRM5	0.8203539	0.95959544	0.9882139	0.9733854	0.8677604	0.2938634	0.68185973	0.98588514	0.46790087	0.7664081	0.0030327488	0.8058635	0.14720035	0.3883658	0.9547488	0.15673195
RRBP1	0.89755017	0.88724166	0.84926826	0.9453222	0.51701635	0.22206676	0.6282488	0.97612506	0.48067194	0.5640271	0.009033784	0.6732893	0.3278677	0.12035317	0.9011597	0.0692201
TMEM9	0.957307	0.9892341	0.9994499	0.9511329	0.9689155	0.35414553	0.6074612	0.9983311	0.30114862	0.5332111	0.026465027	0.96734154	0.01006286	0.8682839	0.79677576	0.23181042
TBRG4	0.95023435	0.9650782	0.5799359	0.9462558	0.57573336	0.1772609	0.18467745	0.6687652	0.23979439	0.7497984	0.011959267	0.87424916	0.30534115	0.12948038	0.9453752	0.0043618437
KCTD17	0.799428	0.8007254	0.824992	0.8320399	0.5652838	0.34174544	0.584198	0.9184639	0.49899077	0.4601182	0.08157363	0.6090358	0.35715875	0.3564791	0.76343125	0.21945868
IGF2BP1	0.9378751	0.88109964	0.6346485	0.96728146	0.31145677	0.16740997	0.54145396	0.9850049	0.34466588	0.5866222	0.0038928345	0.6154659	0.4214732	0.027564013	0.9255834	0.0137369055
STRN3	0.8858864	0.8205166	0.78829885	0.89773697	0.48794812	0.24020284	0.6295058	0.9612247	0.5807628	0.4998135	0.023159865	0.559558	0.36494076	0.12665488	0.8410831	0.13114358
GNG13	0.80200285	0.76558995	0.7526431	0.8510819	0.46420127	0.33119524	0.637864	0.9088748	0.5237108	0.46865544	0.058241032	0.538003	0.40939143	0.22445652	0.7940843	0.191244
HAUS3	0.8684413	0.8017437	0.72978497	0.9250337	0.26604027	0.23150703	0.6398265	0.96859044	0.5013681	0.39436102	0.012922097	0.45203286	0.4059721	0.08252379	0.80431175	0.076438904
NOL12	0.8883812	0.8119121	0.56002927	0.9447777	0.30309045	0.21230571	0.45060563	0.94713885	0.22507262	0.66853625	0.011227021	0.65460515	0.4892056	0.036958955	0.88691306	0.020632038
NAV1	0.8834266	0.81816685	0.70389205	0.90489304	0.35490426	0.23957138	0.5990053	0.94809467	0.5292751	0.41676185	0.02255766	0.48668885	0.39722666	0.10972922	0.8295751	0.08333754
TRIM55	0.96985966	0.9310142	0.90232015	0.97037977	0.43934447	0.11028302	0.78275007	0.99650574	0.47339952	0.7424514	0.0024156556	0.8236896	0.40994793	0.020963937	0.9271757	0.03773134
ZRSR2	0.8891279	0.7646451	0.63883835	0.9395415	0.35544184	0.1921053	0.5784988	0.9749782	0.37852177	0.5594845	0.01674969	0.6194934	0.43150014	0.04280398	0.8337393	0.062087823
APH1B	0.98592466	0.99785197	0.99999857	0.9572355	0.999534	0.53261596	0.61468786	0.99994874	0.17155507	0.58429676	0.04111719	0.99743074	0.00014333638	0.98997307	0.7658197	0.56229544
HAUS7	0.868162	0.8235302	0.7798013	0.92078596	0.38088956	0.2213169	0.6956353	0.97002214	0.53970873	0.49022198	0.012520213	0.5723793	0.41847092	0.09448356	0.83591276	0.10571187
PANK2	0.73434776	0.70060045	0.7255308	0.7700922	0.46426174	0.33553407	0.5691442	0.8828735	0.5634937	0.48698398	0.08576002	0.5176014	0.46860987	0.2530059	0.69562644	0.24478003
ZBTB43	0.9017728	0.83918136	0.78297704	0.94427836	0.5028201	0.19258508	0.7486153	0.9713519	0.4891773	0.61648387	0.009696157	0.6880925	0.37196952	0.05661209	0.89775527	0.08565916
ZFP90	0.88243604	0.8652861	0.7661382	0.9242973	0.3988748	0.203254	0.616091	0.9560224	0.44930458	0.62336916	0.011969514	0.6364226	0.4499712	0.08303899	0.8673554	0.06025713
THAP6	0.84203285	0.78835034	0.6793394	0.8832757	0.42629415	0.29045564	0.61860895	0.9351271	0.48908386	0.47004935	0.028838404	0.5376201	0.43091214	0.11689367	0.82710445	0.115302004
LIN54	0.9199079	0.93856555	0.95321226	0.95659363	0.42151183	0.21822047	0.6090923	0.9942934	0.3598644	0.66713154	0.0069399327	0.7418452	0.3384144	0.101786174	0.85244435	0.07591439
CCP110	0.9453363	0.8670673	0.745863	0.95918864	0.34326667	0.1572115	0.68850887	0.99036306	0.48571995	0.53804505	0.0050401413	0.6142849	0.4243048	0.027257266	0.8933338	0.040781304
CCNF	0.9823873	0.9046346	0.7274767	0.98063505	0.38087475	0.09526759	0.74024826	0.99797326	0.4355396	0.6839222	0.0015580553	0.75991726	0.49043682	0.0035621042	0.9429305	0.02076266
OCLN	0.84429806	0.8988175	0.9309673	0.9065867	0.78080934	0.29537827	0.63753754	0.93986034	0.52175903	0.4696238	0.06626111	0.76129705	0.23606929	0.5415163	0.8369547	0.2244131
CNIH1	0.86281914	0.9555719	0.9940329	0.83595836	0.91486293	0.438257	0.5488829	0.97582585	0.37742296	0.3935731	0.27780128	0.9052307	0.054557595	0.9124029	0.6164028	0.4089114
CD82	0.8283073	0.9343228	0.9857415	0.7547949	0.8329775	0.41997242	0.6000616	0.9628555	0.3877367	0.35678557	0.3411659	0.8736038	0.09002777	0.8854412	0.66937876	0.40062308
VANGL1	0.7780776	0.8675126	0.89606345	0.8789029	0.660373	0.36423004	0.60619503	0.93002504	0.5344639	0.5346542	0.03773913	0.62122285	0.2950705	0.42487204	0.84682405	0.22157665
ATP6V0B	0.90101224	0.9776863	0.9981249	0.8977663	0.94289225	0.5066504	0.5402383	0.98919094	0.31532604	0.37561595	0.24084184	0.9332527	0.026210919	0.9541301	0.65474117	0.45257223
TM4SF19	0.9715846	0.9965971	0.99997735	0.95502496	0.99639684	0.50860995	0.58037245	0.99958795	0.25445816	0.5219781	0.07830388	0.99158937	0.0013416051	0.9872317	0.73010665	0.47568414
EIF3J	0.94134927	0.9444606	0.99840707	0.41975754	0.7371926	0.39067394	0.5782299	0.9976814	0.22654025	0.18533768	0.29199952	0.9404714	0.007671492	0.8793138	0.19343281	0.27682412
TPD52L1	0.9771135	0.9877522	0.9959777	0.98904663	0.9396516	0.3709253	0.5161307	0.9984395	0.40614176	0.5937308	0.0028221002	0.87291795	0.028939577	0.38642952	0.9031644	0.13583298
NACAD	0.95086175	0.8928635	0.8442491	0.9631839	0.33719555	0.10525366	0.86166185	0.99497616	0.55066866	0.6357901	0.0026704078	0.8431424	0.45292234	0.015291743	0.90413094	0.060009502
KIF6	0.77733475	0.67478955	0.68339145	0.83696014	0.45052108	0.3155599	0.6110065	0.8945057	0.4523717	0.5564925	0.06929807	0.5767841	0.44938657	0.14774431	0.7133582	0.19160675
ISG20L2	0.97219783	0.9357939	0.3961947	0.97165775	0.53487015	0.13752002	0.41485193	0.9634395	0.24109277	0.77008456	0.0038041237	0.83974504	0.5067451	0.017717468	0.97144127	0.0031316457
PRDM14	0.9427561	0.92572093	0.9486224	0.93996185	0.56161964	0.22121511	0.68449426	0.9945866	0.33186358	0.590513	0.008369963	0.8401686	0.18885055	0.09029967	0.8326282	0.07390035
FTL	0.8810258	0.78388155	0.7306759	0.9175734	0.34179294	0.22267535	0.61802894	0.971429	0.50344664	0.46529457	0.016416293	0.47857615	0.41139618	0.0686793	0.8253533	0.09161954
PIGP	0.73385596	0.87804395	0.96373373	0.79212105	0.8048374	0.4843438	0.5479222	0.9176568	0.4975106	0.44912136	0.2520442	0.73383003	0.20010759	0.8017131	0.69986147	0.4637937
SYNE2	0.90084344	0.895663	0.91489255	0.93882626	0.62222356	0.24924341	0.6279706	0.980809	0.52488786	0.5279072	0.011457466	0.6169963	0.23271361	0.17318426	0.8763189	0.107030205
CAPN6	0.90336126	0.80252826	0.6670185	0.9351452	0.32160127	0.2301487	0.6416522	0.97336936	0.48600188	0.4602042	0.012337042	0.48278913	0.39629465	0.05046758	0.8368336	0.06453172
SIGMAR1	0.77958375	0.93320584	0.9801585	0.9638966	0.7231083	0.2192718	0.7287314	0.9835861	0.5361257	0.7912297	0.0015849115	0.73955894	0.2202078	0.27672583	0.93783134	0.12452494
NPHP4	0.86771244	0.81620795	0.643317	0.9107691	0.362346	0.2447032	0.5054475	0.93601245	0.45388725	0.48437008	0.019172262	0.52581465	0.41459435	0.10959563	0.8568432	0.047585346
GABPB2	0.7703459	0.68457174	0.71979195	0.8261754	0.38896775	0.31774673	0.5821778	0.8929406	0.52033865	0.43199408	0.078422144	0.3742231	0.42298704	0.173213	0.67368126	0.20023635
SORCS1	0.6512335	0.5941206	0.5139215	0.58756787	0.5717029	0.4908357	0.49991858	0.531546	0.57355845	0.44586146	0.4372524	0.55631846	0.5118999	0.59210473	0.59921163	0.39824128
PILRA	0.6986665	0.7098705	0.6909082	0.6467774	0.6301286	0.49474627	0.49634072	0.6395664	0.5406607	0.45735446	0.38573733	0.57651675	0.43840963	0.669448	0.64659667	0.386468
ZNF572	0.8936073	0.7928664	0.71747655	0.9233068	0.43229663	0.25612736	0.74710405	0.9622871	0.41401276	0.5762581	0.01804752	0.6771452	0.41997716	0.045800846	0.8638082	0.13007255
CLMN	0.67500055	0.939707	0.9672771	0.9556453	0.64853656	0.38637644	0.6373022	0.9403059	0.44642043	0.6538326	0.010952442	0.64751494	0.27947578	0.6707898	0.88991314	0.22252314
BATF3	0.93834233	0.95623815	0.9910285	0.9633521	0.77910864	0.26843244	0.6916398	0.9963565	0.41689262	0.7486054	0.004401272	0.8269403	0.17094365	0.16319913	0.8986712	0.15454172
ACSS1	0.86467844	0.933468	0.57735276	0.91430265	0.4960121	0.20119686	0.33839983	0.63251394	0.37195337	0.59745955	0.02955379	0.7858397	0.38505632	0.25827128	0.9268458	0.012809047
SIRT3	0.8297124	0.9024026	0.66215557	0.8806276	0.54232115	0.26648352	0.33753085	0.74325	0.3514527	0.63345146	0.03276115	0.76762295	0.3676398	0.26630133	0.89275354	0.028251393
SHISA4	0.82724005	0.91253865	0.9823223	0.7972391	0.89993286	0.4151247	0.5960784	0.95263535	0.47177422	0.3635611	0.3688792	0.83942026	0.10027871	0.85440296	0.6931457	0.47013944
PHLDA3	0.9047275	0.92028564	0.77105695	0.8561194	0.643972	0.284468	0.35484207	0.87010145	0.36718875	0.55116093	0.049714945	0.8342569	0.2742669	0.3961719	0.8817639	0.035863604
ZNF436	0.88800526	0.83684874	0.8028396	0.91666013	0.43868893	0.23422481	0.6931744	0.972081	0.5267281	0.58685434	0.015719954	0.67156714	0.42133486	0.09912873	0.8476568	0.11573613
RHOT1	0.8808262	0.9168182	0.7083972	0.9080472	0.71586114	0.22721343	0.478704	0.7800885	0.63429946	0.45278034	0.06363738	0.6209397	0.28658345	0.37392345	0.9031085	0.058061104
HSPH1	0.95080763	0.86875004	0.7189064	0.966611	0.40499347	0.16106226	0.6660699	0.98981863	0.488691	0.5166372	0.004125919	0.5766938	0.33308008	0.025157368	0.92007643	0.034179024
ELOA2	0.6610898	0.5963887	0.5896962	0.7267917	0.44416976	0.39857295	0.5401091	0.78071284	0.481305	0.5155133	0.18031518	0.52624387	0.48560917	0.2387841	0.63148886	0.2834781
TAF9	0.9458197	0.9237451	0.9365275	0.9590428	0.5450375	0.1303987	0.6825245	0.99505	0.5296767	0.6495388	0.00503165	0.786651	0.29896015	0.075180545	0.87562406	0.058664422
KRTAP12-4	0.7519436	0.75760376	0.76166403	0.8581282	0.27037174	0.28722686	0.68235403	0.8975566	0.28277737	0.5123249	0.062601425	0.69004667	0.5285545	0.20978191	0.82942337	0.12083951
TAF1B	0.9833414	0.91048324	0.7954747	0.9866889	0.18286295	0.04923921	0.7880963	0.9995591	0.43175858	0.8718792	0.00065062026	0.8724847	0.6806185	0.0019164034	0.9381587	0.009405447
ZBTB44	0.9830868	0.897424	0.728887	0.9679584	0.4812483	0.11102606	0.7579606	0.9971181	0.5037749	0.76111096	0.003751785	0.7708222	0.53612757	0.005111532	0.94492334	0.028812682
MYH3	0.98109955	0.91712266	0.8042676	0.974818	0.4733802	0.12511785	0.79842484	0.99667525	0.50732046	0.7072197	0.0027388285	0.77051735	0.43644294	0.011058479	0.9460758	0.035090346
DNASE1L3	0.99528944	0.9036226	0.6265662	0.9868759	0.8407845	0.13418595	0.8726208	0.9983753	0.40961817	0.9214569	0.0018565163	0.9016708	0.40552533	0.00086372794	0.98725045	0.021829508
PTGER3	0.7814633	0.835076	0.89700705	0.8916106	0.59160584	0.23802556	0.70598	0.93076605	0.5454773	0.5784951	0.03583808	0.6502719	0.37387386	0.34128565	0.85220706	0.18675256
CEP19	0.92045224	0.8654767	0.870614	0.9523011	0.37482175	0.17053273	0.70065695	0.9888615	0.5222533	0.5417171	0.0054744175	0.58775836	0.3610896	0.06010138	0.8725672	0.07092206
TAF7	0.97306573	0.87158716	0.7860568	0.9671591	0.14727286	0.04241972	0.76265466	0.99935466	0.54229	0.8535423	0.002360952	0.8463622	0.79999864	0.0041897455	0.8748277	0.018268026
UNG	0.8161225	0.737501	0.69527733	0.87252074	0.37544614	0.26404122	0.55607957	0.93567437	0.5740059	0.37070262	0.038444117	0.4010393	0.3659377	0.1710476	0.7776615	0.124205865
MIPOL1	0.85171705	0.7530192	0.72264266	0.89055675	0.508609	0.351419	0.71488595	0.93034023	0.44745678	0.60841805	0.026319936	0.61442757	0.38775572	0.07198709	0.869605	0.1724025
QDPR	0.9092983	0.7897722	0.6184759	0.90596306	0.49548098	0.24508175	0.56416446	0.9472214	0.52339303	0.5006955	0.023949737	0.5398238	0.3519061	0.076323435	0.8649417	0.07228634
YIPF4	0.899948	0.97598594	0.99815935	0.880842	0.95056015	0.46590686	0.55969656	0.98946744	0.32321605	0.40860108	0.2610377	0.9411915	0.029572332	0.9455834	0.6335744	0.46292928
CHAT	0.94409084	0.95835394	0.96592486	0.9744522	0.6791658	0.1275501	0.70065635	0.9937569	0.43026957	0.68762004	0.0011439245	0.89432925	0.16225238	0.09972535	0.95142275	0.02679115
ANK2	0.77251446	0.7359729	0.7323154	0.81696784	0.5253931	0.33964866	0.5854994	0.8740506	0.5800668	0.4489794	0.105319805	0.478908	0.4607693	0.29771483	0.7949315	0.23578264
ARHGEF3	0.93082726	0.89604217	0.7895541	0.96447587	0.46077865	0.29812726	0.7018132	0.9829222	0.35965902	0.68176675	0.0042829765	0.67163914	0.3374741	0.02830648	0.92621654	0.0697808
NDOR1	0.91736495	0.8320617	0.75489545	0.9517435	0.29504693	0.20781437	0.7152072	0.9846096	0.4362155	0.49487078	0.0062709483	0.5724832	0.3972	0.03331451	0.8770481	0.062572986
BLCAP	0.96865773	0.99719715	0.9999671	0.9641511	0.9936552	0.5448665	0.54927206	0.9992723	0.19810382	0.44951075	0.14596803	0.99035686	0.0018228056	0.98914695	0.6562213	0.53513235
POLR3K	0.84868044	0.7436331	0.74271935	0.94270706	0.21143197	0.204242	0.6378061	0.9763091	0.34317416	0.52703685	0.010257859	0.5088099	0.47066543	0.045575686	0.8275056	0.06270832
ANKRD1	0.9400885	0.8556922	0.7530285	0.94416547	0.42641214	0.17687747	0.7228222	0.9854908	0.5288173	0.6130912	0.00945359	0.6668447	0.43838227	0.034147095	0.8863142	0.063925765
ZNF446	0.8489848	0.7655798	0.70587677	0.8770254	0.37692004	0.2713031	0.64877874	0.944059	0.50636286	0.46822205	0.035540875	0.5445058	0.44863424	0.109966084	0.79769206	0.1330373
SERINC1	0.7893163	0.9062594	0.9808061	0.7430976	0.83689123	0.4431748	0.5659459	0.95407665	0.41360128	0.39320713	0.28962073	0.8405906	0.11097278	0.84615594	0.6219259	0.42196244
SMC2	0.9513186	0.8965804	0.83761454	0.9568144	0.4960708	0.16951215	0.67284715	0.99227554	0.5191858	0.5432499	0.0064799967	0.6584864	0.33824217	0.04786564	0.9028889	0.050200503
KLK6	0.8860406	0.8690877	0.83118755	0.8890171	0.584617	0.25320467	0.6120267	0.94340235	0.50891364	0.5247223	0.037937783	0.715757	0.27069426	0.20050177	0.8335582	0.11218287
FTO	0.88237756	0.8128509	0.795829	0.892407	0.5487457	0.24559198	0.60634255	0.96079415	0.50951016	0.49897596	0.027037537	0.6321644	0.3100581	0.12423434	0.8166031	0.121649094
ZNF488	0.9047992	0.7769692	0.73304534	0.8885569	0.37513027	0.22469686	0.65435576	0.96696544	0.6042682	0.46927926	0.028773824	0.49344864	0.43264169	0.08536742	0.8045441	0.13353674
ARID5A	0.8465748	0.7875339	0.7571442	0.9169923	0.23632577	0.21251488	0.7275726	0.96029985	0.34970748	0.5312583	0.019735007	0.6664955	0.53834003	0.082194716	0.8541862	0.08453234
KRTAP6-2	0.8422063	0.808824	0.7680597	0.9131236	0.26465964	0.22186173	0.71402526	0.9542737	0.32294977	0.51977944	0.024008237	0.697282	0.5156817	0.1141012	0.8735932	0.0770369
PAX8	0.9120836	0.8083114	0.81839734	0.9275062	0.26838017	0.1548993	0.75702435	0.98662716	0.45201752	0.65111995	0.011914079	0.73776937	0.54619074	0.039185725	0.8093043	0.08818269
LRSAM1	0.9267814	0.93684924	0.97308785	0.9396416	0.8482948	0.26015553	0.60585225	0.9876245	0.4759993	0.4984521	0.027888324	0.8119681	0.11157225	0.36500058	0.8685538	0.15032555
SCAMP5	0.82201767	0.9405256	0.99234045	0.87229145	0.897553	0.4604186	0.5940972	0.97150505	0.4199104	0.49963412	0.11778608	0.8583974	0.07039166	0.8478049	0.6978584	0.4384776
CXorf66	0.9781488	0.9970132	0.9999788	0.9800498	0.99775356	0.55024815	0.5508654	0.9995351	0.2651387	0.55012083	0.05702655	0.98833615	0.0011257591	0.98055536	0.756709	0.5569493
DSN1	0.87096673	0.77426845	0.6644236	0.87873846	0.35120276	0.2361928	0.5835021	0.9575884	0.4888179	0.5146426	0.028505325	0.56815547	0.50139046	0.080877	0.800471	0.106659375
SFSWAP	0.8152207	0.6880052	0.66203713	0.8121183	0.36754054	0.31311995	0.57689077	0.92277825	0.50707126	0.4844699	0.08796651	0.40810087	0.51038975	0.122581385	0.69044507	0.17615804
EIF5A2	0.93240404	0.8476682	0.7801294	0.9492656	0.5061681	0.19778672	0.6625571	0.9820263	0.49770105	0.5431139	0.0070163254	0.58045936	0.35075766	0.05634811	0.9031078	0.063962206
TAF4	0.9824499	0.90625215	0.797862	0.9795832	0.19330992	0.042081673	0.7944059	0.99951553	0.5055387	0.86354095	0.0011370649	0.8653898	0.7524778	0.0026159473	0.92026	0.01268626
TAF12	0.9491808	0.8460641	0.74656135	0.9524233	0.17640339	0.08705205	0.7263662	0.9971629	0.5125642	0.74003386	0.004672812	0.7486242	0.7022447	0.011584972	0.83155227	0.033728823
ZNF835	0.92549706	0.8488649	0.7845967	0.96102977	0.33767262	0.20043528	0.7524479	0.9875731	0.37989914	0.5691578	0.0043416973	0.677244	0.39771473	0.023558555	0.9092687	0.063797124
FMO4	0.6669496	0.6263435	0.78265643	0.6665135	0.69113237	0.33179152	0.5653618	0.8003629	0.55794185	0.52761817	0.08744738	0.6493	0.5040949	0.47243896	0.78153765	0.36897755
RHBDD2	0.8019057	0.7863569	0.8719637	0.7660652	0.72856474	0.3219791	0.54097205	0.8874319	0.53181905	0.44525415	0.100159176	0.7354173	0.31122902	0.54649526	0.770326	0.27804476
LBX1	0.84762	0.82657886	0.72444	0.9350494	0.29528576	0.21080299	0.74214524	0.9352309	0.26049623	0.53121483	0.020233572	0.7285447	0.560685	0.09475982	0.9242804	0.053815678
THY1	0.82067543	0.8000457	0.68962914	0.8741181	0.607922	0.31466085	0.6409673	0.86209035	0.53961974	0.52695906	0.047847915	0.64066476	0.3924061	0.21740513	0.8578328	0.1524359
RAD54L2	0.80944306	0.73004025	0.68843156	0.86254764	0.29505163	0.25009885	0.6578476	0.93557066	0.44270912	0.4563855	0.050813336	0.5486425	0.52787554	0.1183513	0.772747	0.13603853
NDUFAB1	0.8837469	0.89630055	0.5442477	0.9121642	0.48927715	0.22894153	0.37052974	0.7812833	0.36652428	0.5936249	0.022638382	0.7231466	0.41239917	0.15336937	0.91136193	0.019270493
GID8	0.92287105	0.8490706	0.7171975	0.91856605	0.49888727	0.1964894	0.6527623	0.9684955	0.57229924	0.5186925	0.016384587	0.61949366	0.39670733	0.0729331	0.8818196	0.07698782
CNOT2	0.918266	0.8272619	0.6891954	0.9527322	0.28478688	0.17605808	0.60892427	0.9835608	0.42352524	0.52361774	0.0074530276	0.5504289	0.42652443	0.035804845	0.87391937	0.034126718
KRT28	0.8708848	0.7931527	0.6306399	0.9041747	0.32724756	0.28381884	0.6442457	0.94995123	0.50854677	0.3886996	0.025090173	0.4399984	0.39356613	0.08499003	0.8269137	0.0854409
CBFA2T2	0.9189038	0.85935396	0.78801924	0.9444242	0.44002867	0.17468312	0.7118514	0.98313016	0.47322458	0.59682786	0.0076061212	0.6714709	0.42283386	0.04070351	0.89195675	0.06479318
PLEKHF2	0.88022035	0.88134396	0.8774777	0.91788775	0.5410594	0.2667889	0.5812647	0.9622607	0.44307247	0.5246848	0.016936835	0.6779302	0.29230767	0.19124702	0.8818008	0.08961215
CKAP4	0.9011706	0.9437878	0.9757435	0.93332213	0.74274325	0.26267838	0.656884	0.98624945	0.4583526	0.5403201	0.0117632225	0.7909372	0.114169665	0.36997893	0.8624089	0.122165434
ADORA2A	0.8043356	0.73393863	0.80246943	0.7906493	0.6118304	0.31855896	0.602121	0.8784921	0.5551576	0.47600907	0.07852684	0.6052355	0.3208358	0.30464897	0.8359043	0.22502558
NFX1	0.9673711	0.9422552	0.59040487	0.97257566	0.51437634	0.13918264	0.3721393	0.96481067	0.27607542	0.78483117	0.002366054	0.8105377	0.43069568	0.026527686	0.96820515	0.004971297
POM121	0.83010405	0.8382304	0.8783191	0.8651377	0.6072961	0.29621994	0.63532627	0.9477264	0.5283785	0.46611115	0.05154419	0.67106503	0.29828656	0.34076643	0.8033472	0.19979832
NEK9	0.9288853	0.8199533	0.6707564	0.93633777	0.39901426	0.19720414	0.6341232	0.98067427	0.526822	0.4531384	0.012894458	0.51537603	0.38403264	0.046151016	0.8735369	0.06191972
EIF3H	0.9468379	0.88362443	0.8199117	0.96965945	0.4103146	0.14413829	0.6955019	0.99239725	0.5068721	0.5119937	0.0030756025	0.6243526	0.30793494	0.036965992	0.91414005	0.03807622
ZKSCAN8	0.8620691	0.85171956	0.83169407	0.9452169	0.52631986	0.3177868	0.52367127	0.97306234	0.31639	0.6442904	0.011308283	0.66441244	0.291551	0.09741712	0.8580104	0.071201734
PRNP	0.89876306	0.80857897	0.7337021	0.92583454	0.4480984	0.21006508	0.638183	0.96225345	0.49273103	0.50337493	0.013255532	0.6177884	0.351499	0.074788965	0.8789613	0.08401185
NOTO	0.7343636	0.6677562	0.6877055	0.8060899	0.37858912	0.33408412	0.611226	0.8334259	0.39079574	0.4712895	0.100819305	0.5743242	0.5026935	0.25397414	0.7191283	0.20671362
TSEN15	0.8759964	0.7732484	0.71405965	0.90590376	0.3350878	0.22980341	0.6618893	0.96224296	0.4670345	0.49730378	0.023140252	0.5567318	0.46217033	0.068690546	0.80755264	0.101088144
LPL	0.73491293	0.6476373	0.6205596	0.71426916	0.5764288	0.3266604	0.5637646	0.7015553	0.5694815	0.48673093	0.222295	0.6232205	0.44029403	0.3559125	0.7291336	0.30412346
SPAG5	0.86817884	0.8208861	0.79267585	0.9209082	0.30092844	0.24600318	0.64391816	0.97329944	0.4660222	0.43867224	0.013716512	0.50874877	0.38698867	0.09176819	0.8225926	0.09021223
FBXO4	1.0	0.9999981	0.9996177	0.99999905	0.4356594	2.8400839e-06	0.9999509	1.0	0.83545613	0.9999963	6.7896483e-12	0.9999999	0.9946287	2.290625e-12	0.9999982	1.1158174e-06
ZNF57	0.9017901	0.8298391	0.80704445	0.9470036	0.4359599	0.17317548	0.6708594	0.98297703	0.40360117	0.6054639	0.012443031	0.7188383	0.40127602	0.05317781	0.8312368	0.07743656
PAX6	0.8761803	0.7754624	0.75105727	0.9044404	0.32339135	0.21630788	0.6850489	0.9641529	0.44477397	0.5329181	0.024022084	0.60586727	0.49275652	0.074372	0.829846	0.10272128
ZNF439	0.9669973	0.90851134	0.8248349	0.9651411	0.541519	0.1921723	0.748732	0.99312055	0.45863128	0.68791306	0.0028871242	0.76513195	0.39254555	0.018815	0.959681	0.045882814
GRHL2	0.75844413	0.6241818	0.6009959	0.7879817	0.40597138	0.3263795	0.59136	0.8669546	0.46400955	0.5487907	0.12821329	0.56234014	0.5242979	0.1485477	0.6570267	0.21768366
TMEM60	0.84971213	0.9642086	0.99636745	0.7191338	0.9184111	0.5010518	0.58269626	0.9773063	0.29603332	0.25619006	0.62709874	0.93778986	0.041161697	0.9609103	0.5146814	0.5689216
IRX4	0.93982327	0.85475767	0.74807197	0.9169461	0.31078622	0.16097374	0.7148408	0.9882457	0.5241906	0.64348626	0.012296437	0.79200363	0.5700496	0.024921998	0.8507978	0.07824953
